lobo jimenez,adria,adrian a,0.769230769,FALSE
liu,dongwei,dongqi,0.769230769,FALSE
liu,dongze,dongwei,0.769230769,FALSE
liu,enyang,wenyuan,0.769230769,FALSE
liu,enyang,jinyang,0.769230769,FALSE
liu,hanyuan,hanyue,0.769230769,FALSE
liu,jia qi,jia kai,0.769230769,FALSE
liu,jia yeo,jia le,0.769230769,FALSE
liu,jiang,jianfeng,0.769230769,FALSE
liu,jiang,jiangang,0.769230769,FALSE
liu,steven,stephen,0.769230769,FALSE
liu,tian yi,tianli,0.769230769,FALSE
liu,tianye,tian yi,0.769230769,FALSE
liu,tianyu,tian yi,0.769230769,FALSE
liu,weinan,wenyuan,0.769230769,FALSE
liu,xinan,xingyang,0.769230769,FALSE
liu,xinchang,chang,0.769230769,FALSE
liu,xinchang,xinan,0.769230769,FALSE
liu,yanhan,yanheng,0.769230769,FALSE
liu,yi ding,yidong,0.769230769,FALSE
liu,yi nong,yidong,0.769230769,FALSE
liu,yizhong,yinong,0.769230769,FALSE
liu,yizhong,yidong,0.769230769,FALSE
liu,yuchen,yueheng,0.769230769,FALSE
liu,yun yan,yunfan,0.769230769,FALSE
liu,zuoren,zhuoran,0.769230769,FALSE
linde,matt c,matt us,0.769230769,FALSE
lin,changhui,chang,0.769230769,FALSE
lin,chi kuan,chi k,0.769230769,FALSE
lin,jinchu,jin chi,0.769230769,FALSE
lin,johnny,johnson,0.769230769,FALSE
lin,yu lun,yu chun,0.769230769,FALSE
lim,benjamin,jamin,0.769230769,FALSE
lim,franz c,franco,0.769230769,FALSE
lim,redmond,edmund,0.769230769,FALSE
liang,xiaohan,xiaohu,0.769230769,FALSE
li,bo yuan,boyang,0.769230769,FALSE
li,cheng ze,cheng,0.769230769,FALSE
li,chengzhe,cheng,0.769230769,FALSE
li,haicheng,cheng,0.769230769,FALSE
li,hanqiang,qiang,0.769230769,FALSE
li,jianan,jiayuan,0.769230769,FALSE
li,jiang,jingyang,0.769230769,FALSE
li,jianjun,jianan,0.769230769,FALSE
li,jianjun,tianju,0.769230769,FALSE
li,jinzhao,jintao,0.769230769,FALSE
li,kaicheng,cheng,0.769230769,FALSE
li,kailun,kai luo,0.769230769,FALSE
li,kesong,xuesong,0.769230769,FALSE
li,ling yu,tingyu,0.769230769,FALSE
li,meng ke,wen ke,0.769230769,FALSE
li,sheng,sheng qi,0.769230769,FALSE
li,taiquan,tairan,0.769230769,FALSE
li,tian yu,tingyu,0.769230769,FALSE
li,tian yu,tianju,0.769230769,FALSE
li,tianjie,tianju,0.769230769,FALSE
li,tianjie,tianqi,0.769230769,FALSE
li,tianjie,tiange,0.769230769,FALSE
li,tianzhi,hanzhi,0.769230769,FALSE
li,tianzhi,tianqi,0.769230769,FALSE
li,wenxiao,weitao,0.769230769,FALSE
li,xiang,xiaojing,0.769230769,FALSE
li,xiang,baoxiang,0.769230769,FALSE
li,xiang,xiaoqing,0.769230769,FALSE
li,xiang,ao xiang,0.769230769,FALSE
li,xiang,yanxiang,0.769230769,FALSE
li,xiang 1,ning 1,0.769230769,FALSE
li,xiang1,zixiang,0.769230769,FALSE
li,xiang2,xiang 1,0.769230769,FALSE
li,xiang2,zixiang,0.769230769,FALSE
li,xiaodong,xiang,0.769230769,FALSE
li,xueliang,xiang,0.769230769,FALSE
li,yuanjun,yuanji,0.769230769,FALSE
li,zhong,xi zhong,0.769230769,FALSE
li,zhuang,zhuoran,0.769230769,FALSE
li,zixuan,zixiang,0.769230769,FALSE
lewis,jeremy,jeffrey,0.769230769,FALSE
lewis,tristan,krista,0.769230769,FALSE
lennon,scott,scott c.,0.769230769,FALSE
leiher,peter us,peter,0.769230769,FALSE
leidle,rob f,robert f,0.769230769,FALSE
lee,eu-ming,ju-min,0.769230769,FALSE
lee,garvin,gavin m,0.769230769,FALSE
lee,ho yin,chao yi,0.769230769,FALSE
lee,kenji,kwen jie,0.769230769,FALSE
lee,kwok keung,kwok keung kunbu,0.769230769,FALSE
lee,seyoung,sejong,0.769230769,FALSE
lee,wen yi,wen wei,0.769230769,FALSE
lee,wen yi,wen jie,0.769230769,FALSE
lee,yen han,yu han,0.769230769,FALSE
lee,yongun,yongjin,0.769230769,FALSE
laycock,kerel,kerel nz,0.769230769,FALSE
laycock,kerel,kerel j.,0.769230769,FALSE
lau,kaiming,kawing,0.769230769,FALSE
latorraca,walter mib bruno,walter bru,0.769230769,FALSE
larsson,david k.,david,0.769230769,FALSE
larsen,michael,mikael,0.769230769,FALSE
lane,adam e.,adam j,0.769230769,FALSE
lane,michael,mikael,0.769230769,FALSE
lajeunesse,melvi,melville,0.769230769,FALSE
l,edward,eduardo,0.769230769,FALSE
kusumoto,masahiro,masao,0.769230769,FALSE
kuroda,ryuhei,ryuichi,0.769230769,FALSE
kuriyama,takuya,tatsuya,0.769230769,FALSE
kudou,takuya,tatsuya,0.769230769,FALSE
kubota,takuya,tatsuya,0.769230769,FALSE
kubota,tatsuya,tetuya,0.769230769,FALSE
ku,kee c,kee chun,0.769230769,FALSE
krohlow,sam j,samuel j,0.769230769,FALSE
kristoufek,ladis,ladislav,0.769230769,FALSE
kristensen,martene,morten,0.769230769,FALSE
krempels,craig c.,craig,0.769230769,FALSE
kraemer,geoffrey,geoff,0.769230769,FALSE
kozlowski,tobiasz,tomasz,0.769230769,FALSE
kozachuk,artem,artem ua,0.769230769,FALSE
kojima,kentarou,kenta,0.769230769,FALSE
kojima,ryosuke,yusuke,0.769230769,FALSE
koizumi,hiroki,hiroshi,0.769230769,FALSE
kohler,jarred,jared r,0.769230769,FALSE
kobayashi,hiroki,hiroshi,0.769230769,FALSE
kobayashi,hiroya,hiroaki,0.769230769,FALSE
kobayashi,masanor,masato,0.769230769,FALSE
kobayashi,ryosuke,yusuke,0.769230769,FALSE
kobayashi,satoshi,toshio,0.769230769,FALSE
kobayashi,shutaro,yutaro,0.769230769,FALSE
kobayashi,taishi,takeshi,0.769230769,FALSE
kobayashi,takashi,taishi,0.769230769,FALSE
kobayashi,yosuke,yuusuke,0.769230769,FALSE
knocinski,przemek,przemy,0.769230769,FALSE
knocinski,przemysl,przem,0.769230769,FALSE
klettner,herbert,hubert,0.769230769,FALSE
klein,andreas,andrew,0.769230769,FALSE
klein,steven i,steve,0.769230769,FALSE
klakauskas,julius,paulius,0.769230769,FALSE
kitagawa,koichi,keiichi,0.769230769,FALSE
kiouri,andrew,andreas,0.769230769,FALSE
king,jeremy,jeffrey,0.769230769,FALSE
king,steven,stephen,0.769230769,FALSE
kimura,kazuhito,kazuo,0.769230769,FALSE
kimura,kosuke,keisuke,0.769230769,FALSE
kimura,kosuke,yousuke,0.769230769,FALSE
kimura,toshio,satoshi,0.769230769,FALSE
kim,ji-hoon,ji-hun,0.769230769,FALSE
kim,jin-ho,ji-hoon,0.769230769,FALSE
kim,kyungho,sungho,0.769230769,FALSE
kim,min soo,min su,0.769230769,FALSE
kim,min-soo,min-su,0.769230769,FALSE
kibler,brian us,brian,0.769230769,FALSE
kern,mitch,mitchell,0.769230769,FALSE
kelley,jeremy,jeffrey,0.769230769,FALSE
kelley,scott,scotty r,0.769230769,FALSE
kelley,scotty,scott t,0.769230769,FALSE
kawashima,masaki,masashi,0.769230769,FALSE
kawashima,takuya,tatsuya,0.769230769,FALSE
kawasaki,kousuke,yusuke,0.769230769,FALSE
kawahara,ryotaro,ryouta,0.769230769,FALSE
kawada,chihiro,tihiro,0.769230769,FALSE
katou,takaya,takaaki,0.769230769,FALSE
kato,masaya,masaaki,0.769230769,FALSE
kato,ryosuke,yusuke,0.769230769,FALSE
kato,takuya,tatsuya,0.769230769,FALSE
kasuga,shohei,syouhei,0.769230769,FALSE
karsten,frank,frank nl,0.769230769,FALSE
karaszewski,pawel,pawel pl,0.769230769,FALSE
kaneko,kotaro,kentaro,0.769230769,FALSE
kaneko,masashi,masami,0.769230769,FALSE
kamenov,dusan yu,dusan,0.769230769,FALSE
kamada,tihiro,chihiro,0.769230769,FALSE
k.,hirosi,hiroaki,0.769230769,FALSE
k.,kentarou,tarou,0.769230769,FALSE
k.,tatsurou,tarou,0.769230769,FALSE
jula,steven,steve j,0.769230769,FALSE
jonsson,andreas,anders,0.769230769,FALSE
jones,anrew,andrew w,0.769230769,FALSE
jones,bryan d,ryan j,0.769230769,FALSE
jones,bryan d,ryan s,0.769230769,FALSE
jones,carson,cameron,0.769230769,FALSE
jones,jeremy,jeffrey,0.769230769,FALSE
jones,steven p,steve,0.769230769,FALSE
jones,zack a,zackary,0.769230769,FALSE
johnson-epstein,jasper a,jaspe,0.769230769,FALSE
johnson,bradley,brad e,0.769230769,FALSE
johnson,bradley,bailey,0.769230769,FALSE
johnson,brandt,brandon,0.769230769,FALSE
johnson,jason c,jayson,0.769230769,FALSE
johnson,jason p,jayson,0.769230769,FALSE
johnson,jeff r,jeffrey,0.769230769,FALSE
johnson,jeffery,jeff r,0.769230769,FALSE
johnson,jeremy,jeffrey,0.769230769,FALSE
johnson,jermey,jeffrey,0.769230769,FALSE
johnson,marquis,marcus,0.769230769,FALSE
johnson,ryan k,bryan c,0.769230769,FALSE
johnson,ryan l,bryan c,0.769230769,FALSE
johnson,ryan o,bryan c,0.769230769,FALSE
johnson,steve e,steven,0.769230769,FALSE
johnson,steven,stephen,0.769230769,FALSE
johnson,willie,william,0.769230769,FALSE
johns,scott,scott us,0.769230769,FALSE
johansson,andreas,anders,0.769230769,FALSE
johanneson,johan,johan se,0.769230769,FALSE
jocumsen,bjorn,bjorn p.,0.769230769,FALSE
jocumsen,bjrn p,bjrn no,0.769230769,FALSE
jimenez,eduardo,edgard,0.769230769,FALSE
jiang,yixiang,yaxing,0.769230769,FALSE
jensen,julie b.,julie,0.769230769,FALSE
jensen,lasse,lasse b.,0.769230769,FALSE
jensen,niels s.,niels,0.769230769,FALSE
jenkins,ryan c,bryan h,0.769230769,FALSE
jaime,barrera,barria,0.769230769,FALSE
jafari,david,david us,0.769230769,FALSE
jacobs,steven,stephen,0.769230769,FALSE
jackson,aaron d.,aaron,0.769230769,FALSE
jackson,aaron j.,aaron,0.769230769,FALSE
iwasaki,kouichi,yuichi,0.769230769,FALSE
iwamoto,takeshi,keishi,0.769230769,FALSE
itou,kousuke,yusuke,0.769230769,FALSE
itou,masaaki,sakaki,0.769230769,FALSE
itou,syuhei,shuuhei,0.769230769,FALSE
itou,tomoya,tomoaki,0.769230769,FALSE
ito,kazuma,kazuomi,0.769230769,FALSE
ito,kousuke,yusuke,0.769230769,FALSE
ishikawa,ryosuke,yusuke,0.769230769,FALSE
ishii,masaki,masashi,0.769230769,FALSE
ishii,tomoya,tomoaki,0.769230769,FALSE
ishida,tatuya,tetsuya,0.769230769,FALSE
isaksson,andreas,anders,0.769230769,FALSE
irvine,david,david w.,0.769230769,FALSE
inoue,masaki,masashi,0.769230769,FALSE
inoue,ryosuke,yusuke,0.769230769,FALSE
inoue,takuya,tatsuya,0.769230769,FALSE
iki,youiti,youichi,0.769230769,FALSE
ikeda,takiki,takeaki,0.769230769,FALSE
ikeda,takuro,tatsuro,0.769230769,FALSE
humpherys,david,david us,0.769230769,FALSE
hudson,bryant,bryan w,0.769230769,FALSE
hubble,bryan,bryan us,0.769230769,FALSE
hubbard,joe d,joseph d,0.769230769,FALSE
huang,da chi,tai chi,0.769230769,FALSE
huang,likang,heliang,0.769230769,FALSE
huang,sheng,shr feng,0.769230769,FALSE
huang,sheng,shizheng,0.769230769,FALSE
huang,tai chi,ta-chi,0.769230769,FALSE
huang,zheng,shizheng,0.769230769,FALSE
huang,zheng,zhenfeng,0.769230769,FALSE
hsu,chung,chung fu,0.769230769,FALSE
hsu,wei lun,wei yu,0.769230769,FALSE
howe,clifford,cliff,0.769230769,FALSE
hovi,tommi fi,tommi,0.769230769,FALSE
hope,steven,stephen,0.769230769,FALSE
hooper,dustina,justin,0.769230769,FALSE
hong,hao ting,hao t,0.769230769,FALSE
holmes,conor j.,conor,0.769230769,FALSE
hofmeyr,david,david p.,0.769230769,FALSE
hoey,matt e,matthew,0.769230769,FALSE
hino,celso m.,celso,0.769230769,FALSE
hill,cory m,corey g,0.769230769,FALSE
hill,steve t,steven,0.769230769,FALSE
hicks,zach r,zachary,0.769230769,FALSE
herrera,marco,mauricio,0.769230769,FALSE
hernandez,antonio,antony,0.769230769,FALSE
hegstad,brian us,brian,0.769230769,FALSE
hayashi,tatsuro,tetsuo,0.769230769,FALSE
hayashi,tetsuo,tetsuya,0.769230769,FALSE
hawkins,charlies,chris,0.769230769,FALSE
hatto,steve lu,steve,0.769230769,FALSE
hatlee,herbert,herbie,0.769230769,FALSE
hashimoto,kouichi,yuichi,0.769230769,FALSE
hashimoto,ryoichi,yuichi,0.769230769,FALSE
hasegawa,shinya,shun-ya,0.769230769,FALSE
hasegawa,shin'ya,shunya,0.769230769,FALSE
hasegawa,takahiro,takao,0.769230769,FALSE
harvey,steven,stephen,0.769230769,FALSE
harrison,jeremy,jeffrey,0.769230769,FALSE
harris,steve,steven c,0.769230769,FALSE
harada,masahiro,masao,0.769230769,FALSE
harada,masanori,masao,0.769230769,FALSE
hanson,steven,stephen,0.769230769,FALSE
hansen,anders,andreas,0.769230769,FALSE
hansen,lasse,lasse bo,0.769230769,FALSE
hansen,lasse,lasse v.,0.769230769,FALSE
han,shengnan,sheng,0.769230769,FALSE
hamada,yoshimi,yoshio,0.769230769,FALSE
hamada,yuusai,yuusaku,0.769230769,FALSE
hall,mickael,mike l,0.769230769,FALSE
hall,ryan a,brian a,0.769230769,FALSE
hall,steven,stephen,0.769230769,FALSE
haley,steven,stephen,0.769230769,FALSE
hager,lucas,lucas b.,0.769230769,FALSE
hager,lucas us,lucas,0.769230769,FALSE
hagen,andreas,andrew,0.769230769,FALSE
gysemans,peter,peter be,0.769230769,FALSE
gutierrez,michael,misael,0.769230769,FALSE
guo,cheng,zi cheng,0.769230769,FALSE
guo,zi ang,ziliang,0.769230769,FALSE
guo,ziliang,zi'ang,0.769230769,FALSE
guile,craig,craig t.,0.769230769,FALSE
guan,zhong,zhuofeng,0.769230769,FALSE
gu,jia ping,jiang,0.769230769,FALSE
gross,willie,william,0.769230769,FALSE
greenough,collin,colin m,0.769230769,FALSE
green,jeremy,jeffrey,0.769230769,FALSE
green,steven,stephen,0.769230769,FALSE
graham,geoff,geoffrey,0.769230769,FALSE
goto,kosuke,keisuke,0.769230769,FALSE
goodman,steven,stephen,0.769230769,FALSE
gonzalez,adolfo,rodolfo,0.769230769,FALSE
gonzalez,adrian,mariano,0.769230769,FALSE
gonzalez,adriano,aldrin,0.769230769,FALSE
gonzalez,marco,mauricio,0.769230769,FALSE
gonzalez,marcos,marcelo,0.769230769,FALSE
gonzalez,marcos,marco g,0.769230769,FALSE
gonzalez,mario,mauricio,0.769230769,FALSE
gong,cheng yu,cheng,0.769230769,FALSE
goncalves,thiago,tiago m,0.769230769,FALSE
gomez,mauro,mauricio,0.769230769,FALSE
gomersall,sam j,sam j.r.,0.769230769,FALSE
goit,jeff r,jeffrey,0.769230769,FALSE
glass,john e,john m.,0.769230769,FALSE
gill,jeremy,jeffrey,0.769230769,FALSE
gheorghiu,vlad ro,vlad n,0.769230769,FALSE
gerson,steve za,steve,0.769230769,FALSE
gerhardt,b. scott,scott,0.769230769,FALSE
gereffi,clayton,clay n,0.769230769,FALSE
geertsen,svend,svend dk,0.769230769,FALSE
gee,steven,stephen,0.769230769,FALSE
garrido barrero,jhonatan,jonat,0.769230769,FALSE
garrido barrero,jhonatan,jhona,0.769230769,FALSE
garrido barrero,jonathan,jonat,0.769230769,FALSE
gard,jeremy,jeffrey,0.769230769,FALSE
garcia teixeira,vinic,vinicius,0.769230769,FALSE
garcia,carmelo,carlos,0.769230769,FALSE
garcia,josep m,joshep,0.769230769,FALSE
garcia,justin,agustin,0.769230769,FALSE
garcia,rafael,raphael,0.769230769,FALSE
garcia,santiago,tiago,0.769230769,FALSE
garcia,simon j.,simon,0.769230769,FALSE
garcia,weston,preston,0.769230769,FALSE
furukawa,shuichi,yuichi,0.769230769,FALSE
funkhouser,connor e,conno,0.769230769,FALSE
fung,gan chun,gan c,0.769230769,FALSE
funahara,katsuya,kazuya,0.769230769,FALSE
fuller,ryan c,ryan nl,0.769230769,FALSE
fukushima,hiromi,hiroaki,0.769230769,FALSE
fujiwara,hirosi,hiroaki,0.769230769,FALSE
fujiwara,kenichi,koichi,0.769230769,FALSE
fujita,kenichi,kenshi,0.769230769,FALSE
fujino,naoshi,satoshi,0.769230769,FALSE
fujimoto,hiroshi,hiroki,0.769230769,FALSE
fujimoto,yuusuke,yosuke,0.769230769,FALSE
fuentes,calosso,carlos,0.769230769,FALSE
fuchita,syohei,shouhei,0.769230769,FALSE
fruth,kurt l.,kurt k,0.769230769,FALSE
frigerio,daniele,danilo,0.769230769,FALSE
freitas fontes,fabio de,fabio,0.769230769,FALSE
freeman,levi r,kevin r,0.769230769,FALSE
frederiksen,anders,andreas,0.769230769,FALSE
fox,andrew,vandrae,0.769230769,FALSE
forward,stephen,steven,0.769230769,FALSE
forsythe,aaron,aaron us,0.769230769,FALSE
ford,chris l.,chris,0.769230769,FALSE
fontanez,julio,julio jf,0.769230769,FALSE
flores,carlo a,carlos,0.769230769,FALSE
flores,carlos,charles,0.769230769,FALSE
flores,genaro,gerardo,0.769230769,FALSE
flores,marco,mauricio,0.769230769,FALSE
flores,mario,mauricio,0.769230769,FALSE
fisher,aaron a.,aaron,0.769230769,FALSE
fink,jeffery,jeff e,0.769230769,FALSE
ferrer,antonn,anthony,0.769230769,FALSE
ferreira,rafael,raphael,0.769230769,FALSE
ferreira,steven,stephen,0.769230769,FALSE
fernandez,adolfo,rodolfo,0.769230769,FALSE
fernandez,adrian,mariano,0.769230769,FALSE
fernandez,martin,mariano,0.769230769,FALSE
fennell,chris a.,chris,0.769230769,FALSE
fennell,christop,chris,0.769230769,FALSE
faulk,jonah,jonathan,0.769230769,FALSE
farkas,steve,steven b,0.769230769,FALSE
fanego otero,santiago,santi,0.769230769,FALSE
fabre,jeremy,jeremie,0.769230769,FALSE
evans,jesse t,jessee,0.769230769,FALSE
estrada morales,mauri,mauricio,0.769230769,FALSE
esser,andre,andrew g,0.769230769,FALSE
esser,andreas,andrew,0.769230769,FALSE
eriksson,stefan,staffan,0.769230769,FALSE
endo,hiroshi,hiroki,0.769230769,FALSE
ellis,steven,stephen,0.769230769,FALSE
elliott,jeremy,jeffrey,0.769230769,FALSE
elliott,kevin,kevin r.,0.769230769,FALSE
elarar,jasar,jasar ca,0.769230769,FALSE
edwards,clinton,colton,0.769230769,FALSE
edwards,jeremy,jeffrey,0.769230769,FALSE
edwards,mitch,mitchell,0.769230769,FALSE
eck,jasmine,jazmin,0.769230769,FALSE
eberlein,alexander g,alexandergullov,0.769230769,FALSE
durham,steven,stephen,0.769230769,FALSE
du,gankun,han kun,0.769230769,FALSE
doolittle,scott,scotty e,0.769230769,FALSE
dong,zhong,zhongcao,0.769230769,FALSE
dias,bruno,brunoliz,0.769230769,FALSE
deng,yunan,yunliang,0.769230769,FALSE
dell,william,willis,0.769230769,FALSE
delere,andre,andre de,0.769230769,FALSE
degaard,yvind,yvind no,0.769230769,FALSE
dean-carpentier,matth,matthias,0.769230769,FALSE
de diego,pedro i.,pedro,0.769230769,FALSE
dawes,laura,laura m.,0.769230769,FALSE
davis,brian,brian us,0.769230769,FALSE
davis,james us,james,0.769230769,FALSE
davis,steven,stephen,0.769230769,FALSE
david,becker,brucker,0.769230769,FALSE
david,herbert,robert,0.769230769,FALSE
danielson,steven,stephen,0.769230769,FALSE
dalton,nick b,nicky j,0.769230769,FALSE
daigle,stephane,shane,0.769230769,FALSE
dai,cheng,xincheng,0.769230769,FALSE
da rosa,paulo vitor damo,paulo vito,0.769230769,FALSE
da costa cabral,bernardo,berna,0.769230769,FALSE
curry,steven,stephen,0.769230769,FALSE
cunningham,brian,brittany,0.769230769,FALSE
cunningham,jeff ca,jeff w,0.769230769,FALSE
cruz,esteban,stefan,0.769230769,FALSE
cruz,justin,agustin,0.769230769,FALSE
cromeens,tyson,dr.tyson,0.769230769,FALSE
croft,thomas e,tom e,0.769230769,FALSE
crivello,andre r,andy r,0.769230769,FALSE
cranford,shaun a.,shaun,0.769230769,FALSE
cox,kevin j.,kevin,0.769230769,FALSE
cowley,steve,steven m,0.769230769,FALSE
correia,tiago,thiago p,0.769230769,FALSE
coqueiro,rafael,raphael,0.769230769,FALSE
cope,benji,benjamin,0.769230769,FALSE
cooper,steven,stephen,0.769230769,FALSE
cook,nathon,anthony,0.769230769,FALSE
connelly-hansen,allan,allan j.,0.769230769,FALSE
comer,alan d,alan us,0.769230769,FALSE
coghlan,david ie,david,0.769230769,FALSE
coffelt,matthew,matt e,0.769230769,FALSE
coeckelbergh,gert be,gert g,0.769230769,FALSE
clark,cliff,clifford,0.769230769,FALSE
clark,steven,stephen,0.769230769,FALSE
chung,jimmy s.,jimmy,0.769230769,FALSE
chu,steven,stephen,0.769230769,FALSE
christiansen,jeppe br,jeppe,0.769230769,FALSE
christensen,allan b.,allan,0.769230769,FALSE
christensen,allan_b.,allan,0.769230769,FALSE
cho,sejung,sejeong,0.769230769,FALSE
chiba,youhei,shouhei,0.769230769,FALSE
chen,carson,cameron,0.769230769,FALSE
chen,chengkai,cheng,0.769230769,FALSE
chen,clifford,cliff,0.769230769,FALSE
chen,hanpeng,hepeng,0.769230769,FALSE
chen,haolin,chaoyin,0.769230769,FALSE
chen,hualong,shuang,0.769230769,FALSE
chen,hualong,zhuang,0.769230769,FALSE
chen,jeremy,jeffrey,0.769230769,FALSE
chen,jia yi,jia lin,0.769230769,FALSE
chen,jiabin,jia lin,0.769230769,FALSE
chen,jiang,jui-wang,0.769230769,FALSE
chen,jiang,jia ying,0.769230769,FALSE
chen,jiang,jia ming,0.769230769,FALSE
chen,jiayi,jia ying,0.769230769,FALSE
chen,kailin,kan lin,0.769230769,FALSE
chen,shihao,shu hao,0.769230769,FALSE
chen,steven,stephen,0.769230769,FALSE
chen,xiang,xiang-yu,0.769230769,FALSE
chen,xiang,xiaohang,0.769230769,FALSE
chen,xilong,xinrong,0.769230769,FALSE
chen,xubin,xue bing,0.769230769,FALSE
chen,yu shu,yu chun,0.769230769,FALSE
chen,yu wei,guo wei,0.769230769,FALSE
chen,yu wei,yan wei,0.769230769,FALSE
chen,yuechen,lechen,0.769230769,FALSE
chen,yuning,yanling,0.769230769,FALSE
chen,zhiming,zhemin,0.769230769,FALSE
chen,ziming,ruiming,0.769230769,FALSE
chatfield,larry r.,larry,0.769230769,FALSE
chase,robert w,rob w,0.769230769,FALSE
chapman,johnny,jonny l,0.769230769,FALSE
chapman,steven,steve l,0.769230769,FALSE
chang,cheng,yu-cheng,0.769230769,FALSE
chang,cheng,taocheng,0.769230769,FALSE
chang,cheng,cheng-yi,0.769230769,FALSE
chang,cheng yu,cheng,0.769230769,FALSE
chang,chi hung,ching,0.769230769,FALSE
chang,chihkang,ching,0.769230769,FALSE
chang,chi-hung,ching,0.769230769,FALSE
chang,ching,ching ko,0.769230769,FALSE
chang,ching,ching ti,0.769230769,FALSE
chang,jr shan,i shan,0.769230769,FALSE
chang,yu cheng,cheng,0.769230769,FALSE
chan,ka kin,ka ming,0.769230769,FALSE
chan,kai man,ka wan,0.769230769,FALSE
chan,steven,stephen,0.769230769,FALSE
chai,ming huang,ming huang royce,0.769230769,FALSE
chai,ming huang,royce ming huang,0.769230769,FALSE
catterall-davis,merlin e,merli,0.769230769,FALSE
cato,daniel e,dan e,0.769230769,FALSE
carvalho,mario,marcio a,0.769230769,FALSE
carter,r. aaron,aaron,0.769230769,FALSE
carroll,billy d,bill m,0.769230769,FALSE
carroll,frank,franklin,0.769230769,FALSE
carlson,joe j,joseph j,0.769230769,FALSE
cameron,david r.,david,0.769230769,FALSE
cadieux,alexandre8678,alexandre4750,0.769230769,FALSE
burgess,brian,brittany,0.769230769,FALSE
burgess,steven,stephen,0.769230769,FALSE
bryant,steven,stephen,0.769230769,FALSE
brunet,mickael,nikael,0.769230769,FALSE
brucker,david,david de,0.769230769,FALSE
brown,aaron,j. aaron,0.769230769,FALSE
brown,candice,chance,0.769230769,FALSE
brown,dylan,dylan j.,0.769230769,FALSE
brown,gareth,garrett,0.769230769,FALSE
brown,jonatan,nathan,0.769230769,FALSE
brown,mikey d,mike a,0.769230769,FALSE
brown,steven,stephen,0.769230769,FALSE
brown,weston,preston,0.769230769,FALSE
broderick,zachary,zach r,0.769230769,FALSE
broadstone,benja,benjamin,0.769230769,FALSE
brewer,steven,stephen,0.769230769,FALSE
bradshaw,lance,lawrence,0.769230769,FALSE
boura,evzen cz,evzen,0.769230769,FALSE
bouchaib,messa,messaoud,0.769230769,FALSE
borteh,alex &,alex us,0.769230769,FALSE
borteh,alex b.,alex &,0.769230769,FALSE
bolca,sinan,sinan be,0.769230769,FALSE
boeken,noah nl,noah p,0.769230769,FALSE
blair,jeremy,jeffrey,0.769230769,FALSE
bishop,gareth,garrett,0.769230769,FALSE
bieniek,ukasz,lukasz l,0.769230769,FALSE
best,willie,william,0.769230769,FALSE
berthelsen,denis h.,denis,0.769230769,FALSE
bernal,joseph w,joe w,0.769230769,FALSE
bernabe,julio,julio r.,0.769230769,FALSE
bergamaschi,marco,marcello,0.769230769,FALSE
berg,michael,mikael,0.769230769,FALSE
berezein,rich d,richard,0.769230769,FALSE
bengtsson,johan,johannes,0.769230769,FALSE
benafel,chris us,chris,0.769230769,FALSE
belus,jordon,jordoro,0.769230769,FALSE
bell,bryan m,ryan j,0.769230769,FALSE
bell,steven,stephen,0.769230769,FALSE
beales,r. david,david,0.769230769,FALSE
baumann,andreas,andrew,0.769230769,FALSE
bauer,christof,chris,0.769230769,FALSE
bateman,christia,chris,0.769230769,FALSE
barton,steven,stephen,0.769230769,FALSE
barth,stefan,steffen,0.769230769,FALSE
baroni,stephen,steven,0.769230769,FALSE
barnes,steven,stephen,0.769230769,FALSE
barbosa,rafael,raphael,0.769230769,FALSE
barbero,jose i,jose ar,0.769230769,FALSE
bao,hongjie,hongyi,0.769230769,FALSE
balyszak,james a.,james,0.769230769,FALSE
ballard,jessie g,jesse,0.769230769,FALSE
baker,steven,stephen,0.769230769,FALSE
bainbridge,simon j.,simon,0.769230769,FALSE
bailey,jacob a,jack a,0.769230769,FALSE
bai,hualin,huaxing,0.769230769,FALSE
bai,hualin,hau lin,0.769230769,FALSE
bader,rafael,raphael,0.769230769,FALSE
bachmann,david us,david,0.769230769,FALSE
baba,yasunori,yasuo,0.769230769,FALSE
ayala,rafael,rachael,0.769230769,FALSE
axtell,steve,steven m,0.769230769,FALSE
avila chacon,jonathan,jonat,0.769230769,FALSE
attlfellner,stephan,stefan,0.769230769,FALSE
asan,eirik,eirik s.,0.769230769,FALSE
asada,hiroki,hiroshi,0.769230769,FALSE
aronson,mitchell,mitch,0.769230769,FALSE
araujo,marcelo,marcio,0.769230769,FALSE
arai,tomoya,tomoaki,0.769230769,FALSE
aoki,hikari,chikara,0.769230769,FALSE
aoki,takashi,taishi,0.769230769,FALSE
aoki,yasunori,yasuo,0.769230769,FALSE
anthony,mariani,martin,0.769230769,FALSE
annells,christop,chris,0.769230769,FALSE
andrews,david h.,david,0.769230769,FALSE
ando,ryosuke,yusuke,0.769230769,FALSE
andersson,johannes,johan,0.769230769,FALSE
anderson,brenin,brenton,0.769230769,FALSE
anderson,mikael,michael,0.769230769,FALSE
anderson,ryan n,bryan t,0.769230769,FALSE
andersen,christoffer j,christopher a,0.769230769,FALSE
andersen,yvind,yvind w.,0.769230769,FALSE
an,hong yu,hao yu,0.769230769,FALSE
ambrosio,joe m,joseph m,0.769230769,FALSE
amaral de silva,leonardo,leona,0.769230769,FALSE
alward,wayne k.,wayne,0.769230769,FALSE
